"","Date","Time","Location","Operator","Type","Aboard","Fatalities","Ground","Summary","death_ratio"
"1806",1962-12-20,"","Kadena AB, Okinawa","Military - U.S. Air Force","KB-50",12,12,NA,"Twelve killed, including civilians. Two civilian houses burnt.",1
"1807",1962-12-22,"","Near Brasilia, Brazil","Varig","Convair CV-240-2",40,1,0,"Crashed short of the runway, striking trees. The aircraft descended below the prescribed altitude for undetermined reasons.",0.025
"1808",1962-12-28,"","Rotterdam, The Netherlands","Carvair ATL-98","Channel Air Bridge",18,1,0,"The pilot carried out the final stage of approach below the normal glide path with insufficient engine power, as a result of which the speed of descent was too high in relation to the horizontal distance still to be covered to the beginning of the runway. Consequently, the aircraft, at a high vertical speed, hit a dyke, after facing the direction of approach.",0.0555555555555556
"1809",1962-12-29,"1:11","Monte Renosa, Corsica, France","Air Nautic","Boeing B307-1 Stratoliner",25,25,0,"Crashed into Mt. Renoso at 7,450 ft. Crew fatigue. Inadequate preparation for the flight. Entered cruise at a high rate of speed. Navigational errors. Failed to maintain safe altitude. Decent started prematurely.",1
"1810",1964-03-10,"7:00","Grand Isle, Louisana","Commercial Air Taxi","Bell 74G",2,2,0,"The helicopter overshot the landing pad and crashed into the water. Pilot operated carelessly. Improper in-flight decisions and planning.",1
"1811",1963-01-14,"23:28","Barter Island, Alaska","Wien Alaska Airlines","Beech AT-11",6,5,0,"Crashed in poor weather conditions while on final approach. Continued VFR flight into adverse weather conditions. Descended below obstructing terrain during night VFR approach.",0.833333333333333
"1812",1963-01-15,"","Sao Paulo, Brazil","Cruzeiro","Convair CV-240-0",45,13,7,"The crippled airliner crashed into houses and burst into flames as it was coming in for an emergency landing in steady rain.",0.288888888888889
"1813",1963-01-17,"15:53","Great Salt Lake, Utah","West Coast Airlines","Fairchild F-27",3,3,0,"Crashed into the Great Salt Lake while practicing an emergency decent during training. Crews lack of vigilance for undetermined reason.",1
"1814",1963-01-26,"","Kotzebue, Alaska","Skyvan Airways","Curtiss C-46F",2,1,0,"The cargo plane crashed after a go-around was attempted.  An uncontrollable loss of altitude caused by adverse wind conditions during an attempted go-around.",0.5
"1815",1963-01-29,"22:44","Kansas City, Missouri","Continental Airlines","Vickers Viscount 812",8,8,0,"While making a straight in approach, the aircraft continued flying over the runway to the south end and while at a height of 90 feet, suddenly pitched down and struck the ground. Icing of the horizontal stabilizer which led to loss of pitch control.",1
"1816",1963-01-30,"","Off Patuxent River, Maryland","Military - U.S. Navy","Lockheed P-3A Orion",14,14,0,"Crashed en route into the ocean.",1
"1817",1963-02-01,"17:15","Ankara, Turkey","Middle East Airlines / Military - Turkish Air ForceC-47","Vickers Viscount 754D",17,17,87,"Midair collision between a civilian and military aircraft. Both planes crashed into a heavily populated area destroying buildings, houses and vehicles. Fourteen killed on the Viscount, three on the C-47 and 87 on the ground. Cause attributed to a military flight training zone extending into the approach pattern associated with civilian aircraft. The Viscount aircraft had an IFR flight plan but was cruising under VFR conditions and did not see the C-47 until it was too late.",1
"1818",1963-02-03,"12:07","San Francisco, California","Slick Airways","Lockheed 1049H Super Constellation",8,3,0,"The aircraft struck approach lights 1,170 feet from the runway threshold, climbed to about 200 feet and then crashed approximately 1,900 feet beyond the threshold and on the left edge of Runway 28L. Continuation of an instrument approach after adequate visual reference was lost below authorized minimums. Inadequate monitoring of the  instrument approach by the PAR controller was a contributing factor.",0.375
"1819",1963-02-08,"","Syktyvkar ,Russia","Aeroflot","Antonov An-10A",7,7,0,"The plane stalled and crashed.",1
"1820",1963-02-12,"13:48","Near Miami, Florida","Northwest Orient Airlines","Boeing B-720-051B",43,43,0,"The aircraft crashed 37 miles west-southwest of Miami after penetrating a thunderstorm and encountering severe turbulence. The aircraft initially entered an area of updrafts followed by downdrafts which put the aircraft into a high speed dive. While trying to pull out of the dive, the aircraft broke apart from excessive g forces. The crew is believed to have concentrated on maintaining a given airspeed in an extreme turbulence condition instead of flying attitude. In doing so, excessive stress was applied to the wings which separated from the fuselage. The weather was considerably worse than forecast.",1
"1821",1963-02-28,"21:29","Boston, Massachusetts","Eastern Air Lines","Douglas DC-7",26,0,1,"With engines idling, a girl ran into the No. 2 propeller despite warnings of ramp personnel. Suicide.",0
"1822",1963-03-02,"10:02","Near Davao City, Philippines","Philippine Air Lines","Douglas DC-3",27,27,0,"Crashed into Mt. Boca during descent for landing. Limited visibility, crosswinds contributing to navigational error.",1
"1823",1963-03-05,"18:20","Camden, Tennesee","Private","Piper PA-24-250 Comanche",4,4,0,"The plane took off from Dyersburg and flew into a storm. The pilot, Randy Hughes, was not instrument rated, lost control and crashed. The plane was at full throttle in a 45 degree downward attitude when it struck the ground. Singer, Patsy Cline, 30, killed. Also killed were Hawkshaw Hawkins, 39,, Cowboy Copas, 49, and Cline's manager, Randy Hughes, 35. Cline_—Ès friend, Dottie West, offered a ride to Cline. They were to travel  from Kansas City, Kansas, to Nashville. West tried to persuade Cline to ride in the car, believing it was safer. Cline was eager to return home to her children and wanted to take her flight. She refused to ride with West. Cline allegedly told West she was ready if it was her time to leave. Noninstrument pilot attempted visual flight in adverse weather conditions, resulting in a loss of control. Judgment of the pilot in initiating flight in the existing weather conditions.",1
"1824",1963-03-15,"5:40","Near Karai, Iran","Middle East Airlines","Avro 685 York C1",4,4,0,"The cargo plane crashed after experiencing engine trouble.",1
"1825",1963-03-15,"13:55","Near Charana, Bolivia","Lloyd Aereo Boliviano","Douglas DC-6B",41,41,0,"Struck 14,250 ft. Chachacomani Peak. Flight under VFR in IFR conditions in marginal weather conditions with severe turbulence.",1
"1826",1963-03-20,"2:23","Monte Matto, Italy","Saudi Arabian Royal Flight","de Havilland Comet 4C",18,18,0,"Crashed into a mountain during approach. Cause unknown.",1
"1827",1963-03-23,"11:00","Misaki Mountain, Japan","Military - Japan Air Self Defense Force","H-21B",10,10,0,"",1
"1828",1964-11-20,"21:14","Angelholm, Sweden","Linjefyg","Convair CV-440",43,31,0,"Descended prematurely struck the ground 2 km short of  the runway. Crew mistook lights perpendicular to the runway for runway lights and descended prematurely.",0.720930232558139
"1829",1963-03-30,"","Near Sora, Italy","Itavia","Douglas DC-3",11,11,0,"Crashed into Monte Vale Rotonote, 53 miles southeast of Rome, where the plane was scheduled to land.  Navigation error. Descending too low in order to maintain visual contact with the ground. Poor weather conditions. Failure to notify ATC of the changes made during the flight.",1
"1830",1963-04-14,"12:18","Oslo, Norway","Icelandair","Vickers Viscount 759D",12,12,0,"Crashed on approach, 6 km west of the runway. Possible icing of the stabilizer.",1
"1831",1963-05-03,"13:27","Near Buca, Cameroon","Air Afrique","Douglas DC-6B",55,55,0,"The aircraft flew into a mountain at 6,500 ft. Navigation error. Crew choose to fly a prohibited route at too low an altitude.",1
"1832",1963-05-03,"","Sao Paulo, Brazil","Cruzeiro","Convair CV-340-59",50,37,0,"The aircraft returned to airport after the No. 2 caught fire. The crew feathered the prop, made a left turn, stalled and crashed into a house. Improper feathering procedure.",0.74
"1833",1963-05-12,"","Near Ayayda, Egypt","United Arab Airlines","Douglas DC-3",34,34,0,"Crashed into an orange grove while en route.",1
"1834",1963-06-03,"10:16","PacifiOcean, 116 miles WSW of Annette Island, Alaska","Northwest Orient Airlines","Douglas DC-7CF",101,101,0,"The aircraft was being flown under contract to the military. While en route, the aircraft crashed into the sea.  The last known message was a request to ascend from 14,000 ft. to 18,000 ft. The last known position was 54 degrees 14 minutes N, 134 degrees 41 minutes W. Unable to determine the probable cause due to lack of evidence.",1
"1835",1963-06-03,"4:25","Sama, India","Indian Airlines","Douglas C-47",29,29,0,"Cashed 25 miles from Amritsar. Structural failure of the aircraft in the air, following overstressing, as a result of loss of control. The loss of control was caused by improper rigging of the rudder bungee system.",1
"1836",1963-06-10,"","Yunnan, Burma","Union of Burma Airways","Douglas DC-3",20,20,0,"Crashed  into Mt. Kaolokung while attempting to land.",1
"1837",1963-06-16,"","Bekkessamson, Romainia","Tarom","VEB 14P",31,31,0,"Crashed between Totkomlos Bekessamson while en route.",1
"1838",1963-06-16,"","Near Aysen, Chile","Military - Chilean Air Force","Douglas C-47A",20,19,0,"",0.95
"1839",1963-06-23,"12:00","Nar Augustdorf, West Germany","Military - Royal Belgian Air Force","Fairchild C-119",47,38,0,"The aircraft was accidentally hit in the wing by a phosphorus mortar shell fired by a British Army unit setting the aircraft on fire. Nine paratroopers were able to jump to safety before the plane crashed.",0.808510638297872
"1840",1963-06-26,"","Detmold, Germany","Military - Belgian Air Force","Kaiser-Fraser C-119G",47,38,0,"Struck by British mortar fire over Sennelager. Nine paratroopers were able to jump to safety before the plane crashed.",0.808510638297872
"1841",1963-07-01,"","Passo Fundo, Brazil","Varig","Douglas DC-3",18,15,0,"Crashed into trees during initial approach in heavy fog. Error in judgment by the pilot in attempting to fly visually in unfavorable weather conditions during twilight.",0.833333333333333
"1842",1963-07-02,"15:49","Rochester, New York","Mohawk Airlines","Martin 404",43,7,0,"The pilot lost control of the aircraft while attempting to take off in a thunderstorm and crashed.  Poor decision by pilot-in-command  to take off during a severe thunderstorm.",0.162790697674419
"1843",1963-07-03,"9:09","Mt. Ngatamahinerua, New Zealand","New Zealand National Airways","Douglas DC-3",23,23,0,"Crashed  while on a descent to Tauranga the aircraft experienced heavy rain, turbulence and extreme downdrafts on the lee side of a mountain. The plane crashed into the Kaimai Range at 2,460 ft., just 300 feet below the nearest summit. Premature descent by the pilot-in-command. Misleading forcast. Lack of DME equipment at the airport.",1
"1844",1963-07-13,"","Near Irkutsk, Russia","Aeroflot","Tupolev TU-104B",35,35,0,"Crashed 2 miles short of the runway during approach. Premature descent.",1
"1845",1963-07-15,"","Farafangana, Madagascar","Air Madagascar","Douglas C-47",12,6,0,"Crashed while taking off.",0.5
"1846",1963-07-17,"","Pak Tha, Laos","Air America","Curtiss C-46F",6,6,0,"The cargo plane crashed into a fog shrouded mountain.",1
"1847",1963-07-27,"1:50","Off Bandra, Maharashtra, India","United Arab Airlines","de Havilland Comet 4C",63,63,0,"The aircraft crashed into the Arabian Sea while on a flight from Tokyo, Japan to Egypt while preparing to land in rain and turbulence. The pilot may have lost control while turning into an area of severe turbulence and heavy rain.",1
